posteam,down,distance_bucket,play_type,n_plays_2022,n_plays_2023,n_plays_2024,Success Rate %_2022,Success Rate %_2023,Success Rate %_2024,Success Rate %_2022→2023 Δ,Success Rate %_2023→2024 Δ,Conversion %_2022,Conversion %_2023,Conversion %_2024,Conversion %_2022→2023 Δ,Conversion %_2023→2024 Δ
IND,3,very long,run,4.0,6.0,8.0,0.0,16.669999999999998,12.5,16.7,-4.2,0.0,0.0,0.0,0.0,0.0
IND,4,long,pass,1.0,1.0,2.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0
IND,4,medium,pass,5.0,8.0,5.0,60.0,37.5,20.0,-22.5,-17.5,60.0,37.5,20.0,-22.5,-17.5
IND,4,medium,run,,1.0,,,100.0,,,,,100.0,,,
IND,4,short,pass,8.0,13.0,9.0,50.0,69.23,44.440000000000005,19.2,-24.8,50.0,69.23,44.440000000000005,19.2,-24.8
IND,4,short,run,10.0,6.0,10.0,50.0,50.0,80.0,0.0,30.0,50.0,50.0,80.0,0.0,30.0
IND,4,very long,pass,2.0,3.0,1.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0
IND,4,very long,run,,,1.0,,,100.0,,,,,100.0,,
JAX,1,long,pass,233.0,210.0,180.0,53.22,50.480000000000004,45.56,-2.7,-4.9,0.0,0.0,0.0,0.0,0.0
JAX,1,long,run,249.0,226.0,211.0,38.15,30.97,34.599999999999994,-7.2,3.6,0.0,0.0,0.0,0.0,0.0
JAX,1,medium,pass,3.0,6.0,8.0,33.33,16.669999999999998,37.5,-16.7,20.8,0.0,0.0,0.0,0.0,0.0
JAX,1,medium,run,7.0,5.0,6.0,28.57,40.0,33.33,11.4,-6.7,0.0,0.0,0.0,0.0,0.0
JAX,1,short,pass,2.0,2.0,2.0,0.0,50.0,100.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0
JAX,1,short,run,12.0,10.0,8.0,41.67,60.0,12.5,18.3,-47.5,0.0,0.0,0.0,0.0,0.0
JAX,1,very long,pass,19.0,14.0,8.0,36.84,78.57,25.0,41.7,-53.6,0.0,0.0,0.0,0.0,0.0
JAX,1,very long,run,2.0,3.0,4.0,50.0,33.33,0.0,-16.7,-33.3,0.0,0.0,0.0,0.0,0.0
JAX,2,long,pass,101.0,104.0,94.0,44.55,47.12,42.55,2.6,-4.6,0.0,0.0,0.0,0.0,0.0
JAX,2,long,run,33.0,35.0,26.0,39.39,34.29,38.46,-5.1,4.2,0.0,0.0,0.0,0.0,0.0
JAX,2,medium,pass,70.0,63.0,66.0,55.71,55.559999999999995,46.97,-0.2,-8.6,0.0,0.0,0.0,0.0,0.0
JAX,2,medium,run,56.0,53.0,47.0,50.0,39.62,42.55,-10.4,2.9,0.0,0.0,0.0,0.0,0.0
JAX,2,short,pass,25.0,27.0,14.0,60.0,22.220000000000002,64.29,-37.8,42.1,0.0,0.0,0.0,0.0,0.0
JAX,2,short,run,41.0,31.0,30.0,56.10000000000001,51.61,60.0,-4.5,8.4,0.0,0.0,0.0,0.0,0.0
JAX,2,very long,pass,59.0,46.0,41.0,57.63,36.96,43.9,-20.7,6.9,0.0,0.0,0.0,0.0,0.0
JAX,2,very long,run,9.0,8.0,9.0,33.33,25.0,11.110000000000001,-8.3,-13.9,0.0,0.0,0.0,0.0,0.0
JAX,3,long,pass,46.0,37.0,40.0,36.96,18.92,25.0,-18.0,6.1,34.78,18.92,25.0,-15.9,6.1
JAX,3,long,run,6.0,5.0,5.0,50.0,0.0,40.0,-50.0,40.0,50.0,0.0,40.0,-50.0,40.0
JAX,3,medium,pass,70.0,68.0,57.0,40.0,54.410000000000004,42.11,14.4,-12.3,40.0,52.94,42.11,12.9,-10.8
JAX,3,medium,run,10.0,14.0,6.0,50.0,35.709999999999994,66.67,-14.3,31.0,40.0,28.57,66.67,-11.4,38.1
JAX,3,short,pass,38.0,40.0,23.0,55.26,50.0,43.480000000000004,-5.3,-6.5,55.26,50.0,43.480000000000004,-5.3,-6.5
JAX,3,short,run,36.0,29.0,36.0,61.11,55.169999999999995,61.11,-5.9,5.9,63.89,55.169999999999995,61.11,-8.7,5.9
JAX,3,very long,pass,27.0,26.0,31.0,33.33,26.919999999999998,19.35,-6.4,-7.6,14.81,15.379999999999999,9.68,0.6,-5.7
JAX,3,very long,run,4.0,5.0,6.0,0.0,0.0,33.33,0.0,33.3,0.0,0.0,16.669999999999998,0.0,16.7
JAX,4,long,pass,2.0,1.0,3.0,50.0,0.0,33.33,-50.0,33.3,50.0,0.0,33.33,-50.0,33.3
JAX,4,medium,pass,5.0,3.0,2.0,20.0,33.33,50.0,13.3,16.7,20.0,33.33,50.0,13.3,16.7
JAX,4,medium,run,1.0,2.0,,0.0,50.0,,50.0,,0.0,50.0,,50.0,
JAX,4,short,pass,10.0,9.0,4.0,60.0,55.559999999999995,25.0,-4.4,-30.6,60.0,55.559999999999995,25.0,-4.4,-30.6
JAX,4,short,run,11.0,9.0,13.0,63.63999999999999,66.67,76.92,3.0,10.2,63.63999999999999,66.67,76.92,3.0,10.2
JAX,4,very long,pass,1.0,5.0,4.0,100.0,0.0,50.0,-100.0,50.0,100.0,0.0,25.0,-100.0,25.0
KC,1,long,pass,283.0,279.0,246.0,54.42,45.879999999999995,50.81,-8.5,4.9,0.0,0.0,0.0,0.0,0.0
KC,1,long,run,256.0,263.0,242.0,40.62,29.28,40.08,-11.3,10.8,0.0,0.0,0.0,0.0,0.0
KC,1,medium,pass,9.0,10.0,5.0,77.78,40.0,60.0,-37.8,20.0,0.0,0.0,0.0,0.0,0.0
KC,1,medium,run,6.0,9.0,8.0,50.0,44.440000000000005,62.5,-5.6,18.1,0.0,0.0,0.0,0.0,0.0
KC,1,short,pass,8.0,5.0,3.0,62.5,60.0,0.0,-2.5,-60.0,0.0,0.0,0.0,0.0,0.0
KC,1,short,run,11.0,10.0,11.0,54.55,70.0,63.63999999999999,15.5,-6.4,0.0,0.0,0.0,0.0,0.0
KC,1,very long,pass,15.0,11.0,14.0,40.0,27.27,21.43,-12.7,-5.8,0.0,0.0,0.0,0.0,0.0
KC,1,very long,run,,5.0,3.0,,20.0,66.67,,46.7,,0.0,0.0,,0.0
KC,2,long,pass,123.0,124.0,98.0,49.59,51.61,45.92,2.0,-5.7,0.0,0.0,0.0,0.0,0.0
KC,2,long,run,37.0,46.0,44.0,37.84,34.78,27.27,-3.1,-7.5,0.0,0.0,0.0,0.0,0.0
KC,2,medium,pass,105.0,88.0,89.0,61.9,56.82000000000001,49.44,-5.1,-7.4,0.0,0.0,0.0,0.0,0.0
KC,2,medium,run,43.0,59.0,56.0,53.49,45.76,51.790000000000006,-7.7,6.0,0.0,0.0,0.0,0.0,0.0
KC,2,short,pass,36.0,20.0,34.0,47.22,40.0,64.71000000000001,-7.2,24.7,0.0,0.0,0.0,0.0,0.0
KC,2,short,run,56.0,37.0,42.0,53.56999999999999,59.46,57.14,5.9,-2.3,0.0,0.0,0.0,0.0,0.0
KC,2,very long,pass,24.0,48.0,43.0,45.83,35.42,34.88,-10.4,-0.5,0.0,0.0,0.0,0.0,0.0
KC,2,very long,run,12.0,12.0,9.0,41.67,25.0,22.220000000000002,-16.7,-2.8,0.0,0.0,0.0,0.0,0.0
KC,3,long,pass,36.0,51.0,45.0,41.67,39.22,31.11,-2.5,-8.1,41.67,35.29,31.11,-6.4,-4.2
KC,3,long,run,7.0,5.0,5.0,57.14,40.0,80.0,-17.1,40.0,57.14,20.0,60.0,-37.1,40.0
KC,3,medium,pass,65.0,68.0,68.0,52.31,42.65,64.71000000000001,-9.7,22.1,53.849999999999994,42.65,64.71000000000001,-11.2,22.1
KC,3,medium,run,9.0,8.0,10.0,66.67,75.0,50.0,8.3,-25.0,66.67,75.0,50.0,8.3,-25.0
KC,3,short,pass,51.0,55.0,45.0,50.980000000000004,58.18,48.89,7.2,-9.3,50.980000000000004,58.18,48.89,7.2,-9.3
KC,3,short,run,29.0,36.0,38.0,58.620000000000005,63.89,71.05,5.3,7.2,58.620000000000005,63.89,71.05,5.3,7.2
KC,3,very long,pass,23.0,43.0,36.0,43.480000000000004,30.23,27.779999999999998,-13.3,-2.5,30.43,18.6,16.669999999999998,-11.8,-1.9
KC,3,very long,run,5.0,6.0,8.0,40.0,66.67,50.0,26.7,-16.7,20.0,50.0,25.0,30.0,-25.0
KC,4,long,pass,,1.0,,,0.0,,,,,0.0,,,
KC,4,medium,pass,1.0,3.0,3.0,100.0,33.33,33.33,-66.7,0.0,100.0,33.33,33.33,-66.7,0.0
KC,4,medium,run,,2.0,,,100.0,,,,,100.0,,,
KC,4,short,pass,7.0,5.0,3.0,71.43,80.0,66.67,8.6,-13.3,71.43,80.0,66.67,8.6,-13.3
KC,4,short,run,4.0,8.0,13.0,100.0,75.0,84.61999999999999,-25.0,9.6,100.0,75.0,84.61999999999999,-25.0,9.6
KC,4,very long,pass,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KC,4,very long,run,,,1.0,,,0.0,,,,,0.0,,
LA,1,long,pass,197.0,214.0,256.0,46.7,50.470000000000006,52.73,3.8,2.3,0.0,0.0,0.0,0.0,0.0
LA,1,long,run,196.0,248.0,216.0,29.080000000000002,40.32,40.739999999999995,11.2,0.4,0.0,0.0,0.0,0.0,0.0
LA,1,medium,pass,4.0,6.0,5.0,50.0,16.669999999999998,60.0,-33.3,43.3,0.0,0.0,0.0,0.0,0.0
LA,1,medium,run,6.0,9.0,13.0,66.67,33.33,30.769999999999996,-33.3,-2.6,0.0,0.0,0.0,0.0,0.0
LA,1,short,pass,2.0,1.0,2.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
LA,1,short,run,5.0,9.0,10.0,60.0,66.67,60.0,6.7,-6.7,0.0,0.0,0.0,0.0,0.0
LA,1,very long,pass,5.0,9.0,6.0,80.0,33.33,16.669999999999998,-46.7,-16.7,0.0,0.0,0.0,0.0,0.0
LA,1,very long,run,7.0,8.0,7.0,28.57,25.0,28.57,-3.6,3.6,0.0,0.0,0.0,0.0,0.0
LA,2,long,pass,81.0,87.0,95.0,34.57,34.48,49.47,-0.1,15.0,0.0,0.0,0.0,0.0,0.0
LA,2,long,run,31.0,37.0,45.0,35.480000000000004,40.54,33.33,5.1,-7.2,0.0,0.0,0.0,0.0,0.0
LA,2,medium,pass,80.0,81.0,57.0,48.75,50.62,64.91,1.9,14.3,0.0,0.0,0.0,0.0,0.0
LA,2,medium,run,47.0,61.0,44.0,46.81,42.620000000000005,40.910000000000004,-4.2,-1.7,0.0,0.0,0.0,0.0,0.0
LA,2,short,pass,24.0,23.0,31.0,66.67,65.22,45.16,-1.5,-20.1,0.0,0.0,0.0,0.0,0.0
LA,2,short,run,23.0,39.0,51.0,52.17,51.28,50.980000000000004,-0.9,-0.3,0.0,0.0,0.0,0.0,0.0
LA,2,very long,pass,30.0,39.0,35.0,40.0,43.59,48.57,3.6,5.0,0.0,0.0,0.0,0.0,0.0
LA,2,very long,run,18.0,14.0,22.0,16.669999999999998,21.43,36.36,4.8,14.9,0.0,0.0,0.0,0.0,0.0
LA,3,long,pass,31.0,49.0,37.0,22.58,36.730000000000004,40.54,14.2,3.8,22.58,34.69,37.84,12.1,3.2
LA,3,long,run,7.0,5.0,3.0,42.86,0.0,33.33,-42.9,33.3,42.86,0.0,33.33,-42.9,33.3
LA,3,medium,pass,53.0,64.0,68.0,39.62,42.19,39.71,2.6,-2.5,41.510000000000005,42.19,38.24,0.7,-3.9
LA,3,medium,run,11.0,9.0,8.0,45.45,66.67,25.0,21.2,-41.7,54.55,55.559999999999995,12.5,1.0,-43.1
LA,3,short,pass,32.0,35.0,37.0,56.25,45.71,32.43,-10.5,-13.3,56.25,45.71,32.43,-10.5,-13.3
LA,3,short,run,26.0,33.0,35.0,76.92,75.76,80.0,-1.2,4.2,76.92,75.76,80.0,-1.2,4.2
LA,3,very long,pass,40.0,29.0,24.0,20.0,34.48,20.830000000000002,14.5,-13.6,15.0,27.589999999999996,0.0,12.6,-27.6
LA,3,very long,run,12.0,9.0,10.0,8.33,33.33,30.0,25.0,-3.3,8.33,0.0,0.0,-8.3,0.0
LA,4,long,pass,1.0,,,100.0,,,,,100.0,,,,
LA,4,medium,pass,2.0,3.0,7.0,100.0,66.67,28.57,-33.3,-38.1,100.0,66.67,28.57,-33.3,-38.1
LA,4,medium,run,1.0,,1.0,0.0,,100.0,,,0.0,,100.0,,
LA,4,short,pass,4.0,11.0,6.0,100.0,63.63999999999999,66.67,-36.4,3.0,100.0,63.63999999999999,66.67,-36.4,3.0
LA,4,short,run,9.0,7.0,11.0,88.89,71.43,90.91,-17.5,19.5,88.89,71.43,90.91,-17.5,19.5
LA,4,very long,pass,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAC,1,long,pass,247.0,218.0,187.0,47.77,44.04,51.339999999999996,-3.7,7.3,0.0,0.0,0.0,0.0,0.0
LAC,1,long,run,215.0,204.0,236.0,31.16,28.43,30.509999999999998,-2.7,2.1,0.0,0.0,0.0,0.0,0.0
LAC,1,medium,pass,4.0,6.0,4.0,25.0,50.0,25.0,25.0,-25.0,0.0,0.0,0.0,0.0,0.0
LAC,1,medium,run,12.0,8.0,9.0,41.67,37.5,11.110000000000001,-4.2,-26.4,0.0,0.0,0.0,0.0,0.0
LAC,1,short,pass,6.0,4.0,1.0,33.33,25.0,0.0,-8.3,-25.0,0.0,0.0,0.0,0.0,0.0
LAC,1,short,run,5.0,4.0,5.0,80.0,75.0,60.0,-5.0,-15.0,0.0,0.0,0.0,0.0,0.0
LAC,1,very long,pass,15.0,14.0,8.0,53.33,57.14,37.5,3.8,-19.6,0.0,0.0,0.0,0.0,0.0
LAC,1,very long,run,3.0,3.0,3.0,0.0,33.33,0.0,33.3,-33.3,0.0,0.0,0.0,0.0,0.0
LAC,2,long,pass,117.0,95.0,102.0,49.57,44.21,35.29,-5.4,-8.9,0.0,0.0,0.0,0.0,0.0
LAC,2,long,run,28.0,41.0,25.0,32.14,29.270000000000003,44.0,-2.9,14.7,0.0,0.0,0.0,0.0,0.0
LAC,2,medium,pass,79.0,70.0,65.0,46.839999999999996,52.86,53.849999999999994,6.0,1.0,0.0,0.0,0.0,0.0,0.0
LAC,2,medium,run,47.0,53.0,50.0,38.3,39.62,50.0,1.3,10.4,0.0,0.0,0.0,0.0,0.0
LAC,2,short,pass,33.0,22.0,11.0,48.480000000000004,45.45,36.36,-3.0,-9.1,0.0,0.0,0.0,0.0,0.0
LAC,2,short,run,25.0,38.0,41.0,48.0,57.89,46.339999999999996,9.9,-11.6,0.0,0.0,0.0,0.0,0.0
LAC,2,very long,pass,59.0,41.0,45.0,30.509999999999998,39.019999999999996,44.440000000000005,8.5,5.4,0.0,0.0,0.0,0.0,0.0
LAC,2,very long,run,8.0,6.0,10.0,50.0,66.67,20.0,16.7,-46.7,0.0,0.0,0.0,0.0,0.0
LAC,3,long,pass,45.0,42.0,46.0,31.11,28.57,30.43,-2.5,1.9,26.669999999999998,28.57,30.43,1.9,1.9
LAC,3,long,run,3.0,6.0,7.0,66.67,50.0,28.57,-16.7,-21.4,66.67,33.33,28.57,-33.3,-4.8
LAC,3,medium,pass,77.0,70.0,64.0,49.35,42.86,39.06,-6.5,-3.8,49.35,42.86,39.06,-6.5,-3.8
LAC,3,medium,run,7.0,9.0,3.0,71.43,55.559999999999995,33.33,-15.9,-22.2,28.57,55.559999999999995,33.33,27.0,-22.2
LAC,3,short,pass,46.0,42.0,12.0,50.0,47.620000000000005,66.67,-2.4,19.0,50.0,47.620000000000005,66.67,-2.4,19.0
LAC,3,short,run,47.0,35.0,54.0,74.47,51.43,68.52000000000001,-23.0,17.1,72.34,51.43,68.52000000000001,-20.9,17.1
LAC,3,very long,pass,47.0,29.0,31.0,36.17,24.14,22.58,-12.0,-1.6,19.15,13.79,16.13,-5.4,2.3
LAC,3,very long,run,,3.0,11.0,,33.33,18.18,,-15.2,,0.0,0.0,,0.0
LAC,4,long,pass,1.0,1.0,1.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0
LAC,4,long,run,,,1.0,,,0.0,,,,,0.0,,
LAC,4,medium,pass,3.0,6.0,3.0,66.67,66.67,0.0,0.0,-66.7,66.67,66.67,0.0,0.0,-66.7
LAC,4,short,pass,12.0,10.0,5.0,50.0,50.0,60.0,0.0,10.0,50.0,50.0,60.0,0.0,10.0
LAC,4,short,run,9.0,11.0,5.0,66.67,45.45,100.0,-21.2,54.6,66.67,45.45,100.0,-21.2,54.6
LAC,4,very long,pass,3.0,4.0,2.0,33.33,25.0,50.0,-8.3,25.0,33.33,25.0,50.0,-8.3,25.0
LV,1,long,pass,191.0,205.0,250.0,43.980000000000004,45.85,46.0,1.9,0.1,0.0,0.0,0.0,0.0,0.0
LV,1,long,run,222.0,191.0,162.0,42.79,29.32,27.16,-13.5,-2.2,0.0,0.0,0.0,0.0,0.0
LV,1,medium,pass,6.0,1.0,7.0,66.67,0.0,42.86,-66.7,42.9,0.0,0.0,0.0,0.0,0.0
LV,1,medium,run,11.0,7.0,5.0,27.27,28.57,60.0,1.3,31.4,0.0,0.0,0.0,0.0,0.0
LV,1,short,pass,3.0,2.0,4.0,33.33,0.0,50.0,-33.3,50.0,0.0,0.0,0.0,0.0,0.0
LV,1,short,run,5.0,6.0,8.0,40.0,66.67,62.5,26.7,-4.2,0.0,0.0,0.0,0.0,0.0
LV,1,very long,pass,21.0,9.0,10.0,33.33,22.220000000000002,60.0,-11.1,37.8,0.0,0.0,0.0,0.0,0.0
LV,1,very long,run,5.0,5.0,9.0,40.0,60.0,44.440000000000005,20.0,-15.6,0.0,0.0,0.0,0.0,0.0
LV,2,long,pass,83.0,81.0,92.0,40.96,50.62,48.91,9.7,-1.7,0.0,0.0,0.0,0.0,0.0
LV,2,long,run,27.0,37.0,49.0,40.739999999999995,27.029999999999998,24.490000000000002,-13.7,-2.5,0.0,0.0,0.0,0.0,0.0
LV,2,medium,pass,66.0,59.0,64.0,46.97,44.07,40.62,-2.9,-3.5,0.0,0.0,0.0,0.0,0.0
LV,2,medium,run,50.0,58.0,35.0,56.00000000000001,37.93,37.14,-18.1,-0.8,0.0,0.0,0.0,0.0,0.0
LV,2,short,pass,12.0,13.0,23.0,41.67,69.23,52.17,27.6,-17.1,0.0,0.0,0.0,0.0,0.0
LV,2,short,run,46.0,35.0,29.0,47.83,57.14,55.169999999999995,9.3,-2.0,0.0,0.0,0.0,0.0,0.0
LV,2,very long,pass,54.0,41.0,40.0,31.480000000000004,41.46,35.0,10.0,-6.5,0.0,0.0,0.0,0.0,0.0
LV,2,very long,run,9.0,7.0,15.0,33.33,42.86,20.0,9.5,-22.9,0.0,0.0,0.0,0.0,0.0
LV,3,long,pass,38.0,31.0,46.0,36.84,35.480000000000004,36.96,-1.4,1.5,31.580000000000002,32.26,28.26,0.7,-4.0
LV,3,long,run,1.0,3.0,3.0,100.0,66.67,100.0,-33.3,33.3,0.0,0.0,100.0,0.0,100.0
LV,3,medium,pass,64.0,78.0,70.0,46.88,29.49,44.29,-17.4,14.8,46.88,29.49,42.86,-17.4,13.4
LV,3,medium,run,10.0,9.0,10.0,20.0,33.33,40.0,13.3,6.7,20.0,33.33,30.0,13.3,-3.3
LV,3,short,pass,29.0,33.0,28.0,44.83,57.58,46.43,12.8,-11.1,44.83,54.55,50.0,9.7,-4.5
LV,3,short,run,27.0,32.0,26.0,66.67,56.25,53.849999999999994,-10.4,-2.4,70.37,56.25,53.849999999999994,-14.1,-2.4
LV,3,very long,pass,38.0,27.0,28.0,31.580000000000002,37.04,10.71,5.5,-26.3,18.42,18.52,3.5700000000000003,0.1,-15.0
LV,3,very long,run,2.0,,11.0,0.0,,27.27,,,0.0,,0.0,,
LV,4,long,pass,3.0,3.0,2.0,66.67,66.67,50.0,0.0,-16.7,66.67,66.67,50.0,0.0,-16.7
LV,4,medium,pass,4.0,4.0,6.0,75.0,50.0,66.67,-25.0,16.7,75.0,50.0,66.67,-25.0,16.7
LV,4,medium,run,,1.0,,,0.0,,,,,0.0,,,
LV,4,short,pass,7.0,6.0,8.0,57.14,66.67,62.5,9.5,-4.2,57.14,66.67,62.5,9.5,-4.2
LV,4,short,run,7.0,7.0,7.0,42.86,85.71,57.14,42.8,-28.6,42.86,85.71,57.14,42.8,-28.6
LV,4,very long,pass,2.0,2.0,2.0,50.0,0.0,0.0,-50.0,0.0,50.0,0.0,0.0,-50.0,0.0
LV,4,very long,run,1.0,,,0.0,,,,,0.0,,,,
MIA,1,long,pass,216.0,192.0,199.0,53.239999999999995,54.169999999999995,52.76,0.9,-1.4,0.0,0.0,0.0,0.0,0.0
MIA,1,long,run,223.0,253.0,234.0,36.77,43.08,38.89,6.3,-4.2,0.0,0.0,0.0,0.0,0.0
MIA,1,medium,pass,7.0,7.0,4.0,85.71,57.14,50.0,-28.6,-7.1,0.0,0.0,0.0,0.0,0.0
MIA,1,medium,run,7.0,12.0,13.0,57.14,58.330000000000005,23.080000000000002,1.2,-35.2,0.0,0.0,0.0,0.0,0.0
MIA,1,short,pass,1.0,4.0,2.0,100.0,50.0,50.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0
MIA,1,short,run,7.0,11.0,6.0,85.71,45.45,16.669999999999998,-40.3,-28.8,0.0,0.0,0.0,0.0,0.0
MIA,1,very long,pass,22.0,17.0,16.0,45.45,35.29,50.0,-10.2,14.7,0.0,0.0,0.0,0.0,0.0
MIA,1,very long,run,2.0,4.0,4.0,50.0,75.0,50.0,25.0,-25.0,0.0,0.0,0.0,0.0,0.0
MIA,2,long,pass,97.0,78.0,87.0,37.11,43.59,44.83,6.5,1.2,0.0,0.0,0.0,0.0,0.0
MIA,2,long,run,34.0,38.0,35.0,38.24,31.580000000000002,51.43,-6.7,19.8,0.0,0.0,0.0,0.0,0.0
MIA,2,medium,pass,58.0,67.0,53.0,44.83,53.73,54.72,8.9,1.0,0.0,0.0,0.0,0.0,0.0
MIA,2,medium,run,40.0,54.0,49.0,47.5,44.440000000000005,38.78,-3.1,-5.7,0.0,0.0,0.0,0.0,0.0
MIA,2,short,pass,24.0,33.0,32.0,50.0,60.61,53.12,10.6,-7.5,0.0,0.0,0.0,0.0,0.0
MIA,2,short,run,37.0,33.0,29.0,45.95,54.55,44.83,8.6,-9.7,0.0,0.0,0.0,0.0,0.0
MIA,2,very long,pass,45.0,37.0,53.0,44.440000000000005,35.14,45.28,-9.3,10.1,0.0,0.0,0.0,0.0,0.0
MIA,2,very long,run,8.0,12.0,14.0,12.5,41.67,21.43,29.2,-20.2,0.0,0.0,0.0,0.0,0.0
MIA,3,long,pass,42.0,38.0,39.0,23.810000000000002,47.370000000000005,35.9,23.6,-11.5,23.810000000000002,44.74,33.33,20.9,-11.4
MIA,3,long,run,3.0,2.0,4.0,33.33,50.0,25.0,16.7,-25.0,33.33,50.0,25.0,16.7,-25.0
MIA,3,medium,pass,51.0,60.0,46.0,54.900000000000006,43.33,39.129999999999995,-11.6,-4.2,54.900000000000006,45.0,39.129999999999995,-9.9,-5.9
MIA,3,medium,run,3.0,6.0,4.0,66.67,16.669999999999998,25.0,-50.0,8.3,66.67,16.669999999999998,25.0,-50.0,8.3
MIA,3,short,pass,40.0,41.0,36.0,47.5,58.540000000000006,50.0,11.0,-8.5,47.5,58.540000000000006,50.0,11.0,-8.5
MIA,3,short,run,19.0,19.0,33.0,47.370000000000005,52.629999999999995,51.519999999999996,5.3,-1.1,42.11,52.629999999999995,51.519999999999996,10.5,-1.1
MIA,3,very long,pass,49.0,42.0,40.0,24.490000000000002,26.19,32.5,1.7,6.3,14.29,14.29,17.5,0.0,3.2
MIA,3,very long,run,1.0,3.0,8.0,0.0,33.33,37.5,33.3,4.2,0.0,0.0,25.0,0.0,25.0
MIA,4,long,pass,1.0,3.0,2.0,100.0,33.33,0.0,-66.7,-33.3,100.0,33.33,0.0,-66.7,-33.3
MIA,4,long,run,,1.0,1.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0
MIA,4,medium,pass,9.0,7.0,6.0,44.440000000000005,71.43,83.33,27.0,11.9,44.440000000000005,71.43,83.33,27.0,11.9
MIA,4,medium,run,1.0,2.0,2.0,100.0,50.0,100.0,-50.0,50.0,100.0,50.0,100.0,-50.0,50.0
MIA,4,short,pass,4.0,8.0,13.0,50.0,25.0,46.150000000000006,-25.0,21.2,50.0,25.0,46.150000000000006,-25.0,21.2
MIA,4,short,run,10.0,6.0,4.0,60.0,83.33,25.0,23.3,-58.3,60.0,83.33,25.0,23.3,-58.3
MIA,4,very long,pass,1.0,2.0,2.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,50.0,0.0,50.0
MIA,4,very long,run,,1.0,1.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0
MIN,1,long,pass,253.0,216.0,185.0,51.38,42.59,49.19,-8.8,6.6,0.0,0.0,0.0,0.0,0.0
MIN,1,long,run,226.0,201.0,252.0,35.839999999999996,40.300000000000004,36.9,4.5,-3.4,0.0,0.0,0.0,0.0,0.0
MIN,1,medium,pass,9.0,11.0,8.0,33.33,36.36,87.5,3.0,51.1,0.0,0.0,0.0,0.0,0.0
MIN,1,medium,run,11.0,4.0,11.0,54.55,25.0,36.36,-29.6,11.4,0.0,0.0,0.0,0.0,0.0
MIN,1,short,pass,7.0,2.0,3.0,42.86,50.0,66.67,7.1,16.7,0.0,0.0,0.0,0.0,0.0
MIN,1,short,run,9.0,8.0,9.0,44.440000000000005,25.0,33.33,-19.4,8.3,0.0,0.0,0.0,0.0,0.0
MIN,1,very long,pass,15.0,14.0,16.0,53.33,35.709999999999994,68.75,-17.6,33.0,0.0,0.0,0.0,0.0,0.0
MIN,1,very long,run,,5.0,8.0,,60.0,25.0,,-35.0,,0.0,0.0,,0.0
MIN,2,long,pass,92.0,78.0,91.0,41.3,42.309999999999995,40.660000000000004,1.0,-1.6,0.0,0.0,0.0,0.0,0.0
MIN,2,long,run,42.0,45.0,42.0,21.43,26.669999999999998,35.709999999999994,5.2,9.0,0.0,0.0,0.0,0.0,0.0
MIN,2,medium,pass,83.0,67.0,72.0,62.64999999999999,53.73,51.39,-8.9,-2.3,0.0,0.0,0.0,0.0,0.0
MIN,2,medium,run,43.0,36.0,46.0,51.160000000000004,44.440000000000005,47.83,-6.7,3.4,0.0,0.0,0.0,0.0,0.0
MIN,2,short,pass,30.0,28.0,25.0,46.67,50.0,60.0,3.3,10.0,0.0,0.0,0.0,0.0,0.0
MIN,2,short,run,34.0,34.0,39.0,41.18,50.0,56.410000000000004,8.8,6.4,0.0,0.0,0.0,0.0,0.0
MIN,2,very long,pass,48.0,53.0,50.0,45.83,33.96,60.0,-11.9,26.0,0.0,0.0,0.0,0.0,0.0
MIN,2,very long,run,7.0,9.0,8.0,28.57,11.110000000000001,50.0,-17.5,38.9,0.0,0.0,0.0,0.0,0.0
MIN,3,long,pass,43.0,40.0,38.0,37.21,50.0,31.580000000000002,12.8,-18.4,30.23,50.0,28.95,19.8,-21.0
MIN,3,long,run,3.0,5.0,4.0,66.67,60.0,75.0,-6.7,15.0,33.33,40.0,50.0,6.7,10.0
MIN,3,medium,pass,61.0,68.0,64.0,55.74,29.409999999999997,40.62,-26.3,11.2,55.74,29.409999999999997,40.62,-26.3,11.2
MIN,3,medium,run,8.0,7.0,4.0,25.0,42.86,25.0,17.9,-17.9,25.0,28.57,0.0,3.6,-28.6
MIN,3,short,pass,54.0,40.0,38.0,48.15,52.5,52.629999999999995,4.4,0.1,48.15,52.5,55.26,4.4,2.8
